booking_id,passenger_id,flight_id,total_price_paid,yield_per_pax,rasm,biz_traveler_prob
PNR730522,PX1621,SG740,6719.39,5.8652,4.020615,0.15
PNR729068,PX1893,SG740,10234.32,8.9333,4.020615,0.15
PNR949270,PX1975,SG740,8378.16,7.3131,4.020615,0.15
PNR345211,PX1452,SG740,4904.83,4.2813,4.020615,0.15
PNR981924,PX1319,SG740,11518.44,10.0542,4.020615,0.15
PNR480689,PX1050,SG740,11716.67,10.2272,4.020615,0.15
PNR350346,PX1060,SG740,8134.91,7.1008,4.020615,0.15
PNR769210,PX1179,SG740,3663.74,3.198,4.020615,0.15
PNR958746,PX1019,SG740,11685.17,10.1997,4.020615,0.15
PNR489649,PX1032,SG740,9965.41,8.6986,4.020615,0.15
PNR375549,PX1047,SG740,4589.05,4.0057,4.020615,0.15
PNR656985,PX1469,SG740,11229.54,9.802,4.020615,0.15
PNR699658,PX1086,SG740,5881.62,5.1339,4.020615,0.15
PNR243009,PX1399,SG740,6081.94,5.3088,4.020615,0.15
PNR194710,PX1216,SG740,11331.68,9.8912,4.020615,0.15
PNR328741,PX1547,SG740,12173.89,10.6263,4.020615,0.15
PNR797567,PX1590,SG740,4219.72,3.6833,4.020615,0.15
PNR479205,PX1977,SG740,6553.79,5.7207,4.020615,0.15
PNR772122,PX1925,SG740,8089.26,7.0609,4.020615,0.15
PNR987391,PX1323,SG740,6816.5,5.95,4.020615,0.15
PNR803337,PX1326,SG740,10029.53,8.7546,4.020615,0.15
PNR124374,PX1883,SG740,8797.23,7.6789,4.020615,0.15
PNR744580,PX1650,SG740,4393.38,3.8349,4.020615,0.15
PNR859494,PX1389,SG740,4603.91,4.0187,4.020615,0.15
PNR944322,PX1134,SG740,5275.91,4.6052,4.020615,0.15
PNR878951,PX1664,SG740,7453.49,6.506,4.020615,0.15
PNR989909,PX1567,SG740,8002.18,6.9849,4.020615,0.15
PNR356788,PX1493,SG740,11246.66,9.817,4.020615,0.15
PNR780063,PX1430,SG740,8758.67,7.6453,4.020615,0.15
PNR971076,PX1019,SG740,5760.6,5.0283,4.020615,0.15
PNR448179,PX1034,SG740,5098.7,4.4505,4.020615,0.15
PNR756012,PX1386,SG740,8216.81,7.1723,4.020615,0.15
PNR673508,PX1067,SG740,11885.64,10.3747,4.020615,0.85
PNR294918,PX1842,SG740,6321.56,5.518,4.020615,0.85
PNR690653,PX1643,SG740,5156.11,4.5007,4.020615,0.15
PNR947887,PX1000,SG740,8813.59,7.6932,4.020615,0.15
PNR380779,PX1110,SG740,10914.92,9.5274,4.020615,0.15
PNR256303,PX1510,SG740,12098.71,10.5607,4.020615,0.15
PNR426836,PX1478,SG740,9314.8,8.1307,4.020615,0.15
PNR413586,PX1469,SG740,8901.44,7.7699,4.020615,0.15
PNR789819,PX1152,SG740,11257.05,9.826,4.020615,0.15
PNR471757,PX1778,SG740,13239.31,11.5563,4.020615,0.15
PNR128496,PX1600,SG740,12662.49,11.0528,4.020615,0.85
PNR343643,PX1961,SG740,4885.79,4.2647,4.020615,0.15
PNR992002,PX1834,SG740,5404.64,4.7176,4.020615,0.15
PNR314647,PX1763,SG740,5425.29,4.7356,4.020615,0.15
PNR566574,PX1211,SG740,12463.34,10.879,4.020615,0.85
PNR225144,PX1705,SG740,11921.23,10.4058,4.020615,0.85
PNR139161,PX1325,SG740,17077.82,14.9069,4.020615,0.85
PNR403551,PX1335,SG740,8575.03,7.485,4.020615,0.85
PNR979832,PX1999,SG740,12550.99,10.9555,4.020615,0.85
PNR570822,PX1231,SG778,8562.67,4.6977,3.603287,0.15
PNR256628,PX1412,SG778,4488.48,2.4625,3.603287,0.15
PNR347197,PX1063,SG778,9151.59,5.0208,3.603287,0.15
PNR368498,PX1275,SG778,4996.74,2.7414,3.603287,0.15
PNR845370,PX1234,SG778,5369.9,2.9461,3.603287,0.15
PNR327503,PX1512,SG778,5416.82,2.9718,3.603287,0.15
PNR981044,PX1145,SG778,11299.87,6.1994,3.603287,0.15
PNR159734,PX1029,SG778,4875.33,2.6748,3.603287,0.15
PNR533797,PX1526,SG778,4081.39,2.2392,3.603287,0.15
PNR149286,PX1233,SG778,9657.0,5.2981,3.603287,0.15
PNR842882,PX1954,SG778,10531.78,5.7781,3.603287,0.15
PNR802888,PX1400,SG778,9012.29,4.9444,3.603287,0.15
PNR473099,PX1584,SG778,6010.73,3.2977,3.603287,0.15
PNR786737,PX1750,SG778,9523.18,5.2247,3.603287,0.15
PNR939447,PX1304,SG778,10881.25,5.9698,3.603287,0.15
PNR224504,PX1740,SG778,6999.66,3.8402,3.603287,0.15
PNR613841,PX1984,SG778,11528.76,6.325,3.603287,0.15
PNR455924,PX1852,SG778,9612.18,5.2735,3.603287,0.15
PNR176203,PX1458,SG778,9235.8,5.067,3.603287,0.15
PNR616762,PX1064,SG778,9532.73,5.2299,3.603287,0.15
PNR530272,PX1082,SG778,12487.44,6.851,3.603287,0.15
PNR544376,PX1680,SG778,13798.48,7.5703,3.603287,0.15
PNR100122,PX1016,SG778,11626.17,6.3785,3.603287,0.15
PNR732308,PX1956,SG778,5541.59,3.0403,3.603287,0.15
PNR776215,PX1789,SG778,10583.25,5.8063,3.603287,0.15
PNR982395,PX1809,SG778,12315.95,6.7569,3.603287,0.15
PNR967361,PX1415,SG778,8208.1,4.5032,3.603287,0.15
PNR922022,PX1350,SG778,7992.25,4.3848,3.603287,0.15
PNR471583,PX1491,SG778,12901.18,7.078,3.603287,0.15
PNR895779,PX1396,SG778,7471.74,4.0992,3.603287,0.15
PNR479324,PX1629,SG778,6286.72,3.4491,3.603287,0.15
PNR489636,PX1639,SG778,9632.65,5.2848,3.603287,0.15
PNR251500,PX1659,SG778,7297.51,4.0036,3.603287,0.15
PNR302512,PX1647,SG778,9654.91,5.297,3.603287,0.15
PNR118130,PX1847,SG778,8353.1,4.5828,3.603287,0.15
PNR932909,PX1857,SG778,7941.43,4.3569,3.603287,0.15
PNR542019,PX1138,SG778,6254.25,3.4313,3.603287,0.85
PNR466103,PX1008,SG778,12158.31,6.6704,3.603287,0.15
PNR915808,PX1927,SG778,9323.5,5.1152,3.603287,0.15
PNR441687,PX1828,SG778,9512.61,5.2189,3.603287,0.15
PNR727152,PX1323,SG778,11371.06,6.2385,3.603287,0.15
PNR342396,PX1160,SG778,11795.76,6.4715,3.603287,0.85
PNR731579,PX1592,SG778,12574.77,6.8989,3.603287,0.15
PNR937590,PX1229,SG778,8752.0,4.8016,3.603287,0.15
PNR317188,PX1505,SG778,4273.04,2.3443,3.603287,0.15
PNR739826,PX1839,SG778,7525.21,4.1286,3.603287,0.15
PNR140632,PX1340,SG778,5178.96,2.8413,3.603287,0.15
PNR792519,PX1656,SG778,5341.18,2.9303,3.603287,0.15
PNR170350,PX1915,SG778,7785.21,4.2712,3.603287,0.15
PNR923404,PX1042,SG778,5419.33,2.9732,3.603287,0.15
PNR504963,PX1804,SG778,12524.65,6.8714,3.603287,0.15
PNR819365,PX1736,SG778,10057.48,5.5178,3.603287,0.15
PNR423168,PX1950,SG778,6142.75,3.3701,3.603287,0.15
PNR567666,PX1027,SG778,9257.33,5.0788,3.603287,0.15
PNR411093,PX1581,SG778,12414.28,6.8108,3.603287,0.15
PNR778501,PX1907,SG778,12685.3,6.9595,3.603287,0.15
PNR327628,PX1738,SG778,7599.59,4.1694,3.603287,0.85
PNR528423,PX1436,SG778,6977.64,3.8281,3.603287,0.15
PNR694707,PX1117,SG778,12776.86,7.0098,3.603287,0.15
PNR585365,PX1393,SG778,9028.19,4.9531,3.603287,0.15
PNR693230,PX1042,SG778,9847.39,5.4026,3.603287,0.15
PNR713798,PX1020,SG778,8059.21,4.4215,3.603287,0.15
PNR744008,PX1590,SG778,5748.51,3.1538,3.603287,0.15
PNR156005,PX1085,SG778,8759.57,4.8058,3.603287,0.15
PNR930321,PX1396,SG778,10524.14,5.7739,3.603287,0.15
PNR670368,PX1106,SG778,11855.57,6.5043,3.603287,0.15
PNR291656,PX1643,SG778,6521.98,3.5782,3.603287,0.15
PNR208054,PX1356,SG778,7797.33,4.2778,3.603287,0.85
PNR697614,PX1443,SG778,7288.17,3.9985,3.603287,0.15
PNR919161,PX1183,SG778,7062.26,3.8746,3.603287,0.15
PNR261245,PX1522,SG778,4932.0,2.7058,3.603287,0.85
PNR138572,PX1627,SG778,4269.81,2.3425,3.603287,0.15
PNR283354,PX1697,SG778,11529.01,6.3252,3.603287,0.15
PNR723241,PX1135,SG778,4054.78,2.2246,3.603287,0.85
PNR696544,PX1353,SG778,11682.45,6.4093,3.603287,0.15
PNR885389,PX1011,SG778,3807.95,2.0892,3.603287,0.15
PNR785168,PX1664,SG778,4029.32,2.2106,3.603287,0.15
PNR370304,PX1323,SG778,6925.45,3.7995,3.603287,0.15
PNR929545,PX1221,SG778,12001.98,6.5846,3.603287,0.15
PNR864268,PX1782,SG778,10009.02,5.4912,3.603287,0.15
PNR257528,PX1468,SG778,12375.37,6.7895,3.603287,0.15
PNR332035,PX1729,SG778,8095.06,4.4412,3.603287,0.15
PNR955946,PX1114,SG778,6950.65,3.8133,3.603287,0.15
PNR207480,PX1794,SG778,8965.41,4.9187,3.603287,0.15
PNR932921,PX1085,SG778,9295.1,5.0996,3.603287,0.15
PNR951388,PX1045,SG778,5340.68,2.9301,3.603287,0.15
PNR987511,PX1288,SG778,9716.12,5.3306,3.603287,0.15
PNR382553,PX1605,SG778,3891.9,2.1352,3.603287,0.15
PNR856797,PX1242,SG778,3716.66,2.0391,3.603287,0.15
PNR248607,PX1604,SG778,9502.38,5.2133,3.603287,0.15
PNR234078,PX1252,SG778,6343.89,3.4804,3.603287,0.15
PNR446071,PX1716,SG778,7906.25,4.3376,3.603287,0.15
PNR908605,PX1152,SG778,7649.75,4.1969,3.603287,0.15
PNR219458,PX1266,SG778,5878.38,3.2251,3.603287,0.5
PNR748431,PX1307,SG778,11024.84,6.0486,3.603287,0.15
PNR391271,PX1121,SG778,12365.28,6.784,3.603287,0.15
PNR940013,PX1997,SG778,9460.52,5.1903,3.603287,0.5
PNR215975,PX1243,SG778,7193.94,3.9468,3.603287,0.15
PNR526159,PX1247,SG778,10492.86,5.7567,3.603287,0.15
PNR606383,PX1675,SG778,4109.14,2.2544,3.603287,0.15
PNR438998,PX1232,SG778,6028.12,3.3072,3.603287,0.15
PNR572112,PX1551,SG778,7861.83,4.3132,3.603287,0.15
PNR554460,PX1698,SG778,4367.43,2.3961,3.603287,0.15
PNR690755,PX1006,SG778,12663.64,6.9477,3.603287,0.15
PNR593456,PX1711,SG778,7737.81,4.2452,3.603287,0.15
PNR431102,PX1309,SG778,12543.69,6.8818,3.603287,0.15
PNR620554,PX1288,SG778,7242.73,3.9736,3.603287,0.5
PNR104100,PX1198,SG778,11158.73,6.122,3.603287,0.15
PNR935744,PX1387,SG778,12952.3,7.106,3.603287,0.15
PNR437121,PX1865,SG778,4665.01,2.5594,3.603287,0.15
PNR827298,PX1322,SG778,8673.97,4.7588,3.603287,0.15
PNR933092,PX1240,SG778,7650.59,4.1973,3.603287,0.15
PNR304523,PX1128,SG778,10441.17,5.7283,3.603287,0.15
PNR729935,PX1310,SG778,11933.86,6.5473,3.603287,0.15
PNR744537,PX1871,SG778,7691.34,4.2197,3.603287,0.15
PNR310242,PX1315,SG778,7460.15,4.0929,3.603287,0.15
PNR743972,PX1244,SG778,7890.24,4.3288,3.603287,0.5
PNR939603,PX1946,SG778,4175.35,2.2907,3.603287,0.15
PNR638860,PX1159,SG778,7239.44,3.9718,3.603287,0.5
PNR584474,PX1992,SG778,6825.28,3.7446,3.603287,0.15
PNR766081,PX1769,SG778,3374.52,1.8514,3.603287,0.85
PNR361731,PX1213,SG778,8110.01,4.4494,3.603287,0.85
PNR925818,PX1675,SG778,11771.28,6.4581,3.603287,0.85
PNR382289,PX1031,SG778,5505.75,3.0206,3.603287,0.85
PNR113749,PX1567,SG778,6847.93,3.757,3.603287,0.85
PNR725936,PX1755,SG778,7429.42,4.076,3.603287,0.85
PNR492141,PX1049,SG778,10200.19,5.5961,3.603287,0.85
PNR895727,PX1095,SG778,3383.87,1.8565,3.603287,0.85
PNR505189,PX1690,SG778,13448.9,7.3785,3.603287,0.85
PNR129548,PX1164,SG778,8093.51,4.4403,3.603287,0.85
PNR842993,PX1458,SG778,18028.36,9.8909,3.603287,0.85
PNR153031,PX1045,SG778,17604.8,9.6585,3.603287,0.85
PNR938787,PX1359,SG778,7853.33,4.3086,3.603287,0.85
PNR781567,PX1505,SG778,14077.73,7.7235,3.603287,0.85
PNR405856,PX1970,SG778,15735.82,8.6331,3.603287,0.85
PNR760730,PX1369,SG778,16964.22,9.3071,3.603287,0.85
PNR934692,PX1056,SG789,9363.57,6.2836,4.794784,0.15
PNR455234,PX1592,SG789,8021.84,5.3832,4.794784,0.15
PNR954394,PX1927,SG789,8097.72,5.4341,4.794784,0.15
PNR150910,PX1598,SG789,8314.38,5.5795,4.794784,0.15
PNR392799,PX1402,SG789,12244.23,8.2167,4.794784,0.15
PNR861584,PX1793,SG789,8409.37,5.6433,4.794784,0.15
PNR789611,PX1256,SG789,10703.77,7.183,4.794784,0.15
PNR255375,PX1126,SG789,7930.94,5.3222,4.794784,0.15
PNR627937,PX1149,SG789,12873.18,8.6388,4.794784,0.15
PNR331858,PX1890,SG789,12071.74,8.101,4.794784,0.15
PNR355427,PX1286,SG789,8990.81,6.0335,4.794784,0.15
PNR880017,PX1900,SG789,10814.52,7.2573,4.794784,0.15
PNR602343,PX1351,SG789,3498.43,2.3477,4.794784,0.15
PNR191283,PX1752,SG789,7826.0,5.2518,4.794784,0.15
PNR964773,PX1859,SG789,13080.72,8.7781,4.794784,0.15
PNR629179,PX1787,SG789,8372.34,5.6184,4.794784,0.15
PNR372626,PX1311,SG789,10768.24,7.2262,4.794784,0.15
PNR882952,PX1258,SG789,7883.77,5.2906,4.794784,0.15
PNR209392,PX1469,SG789,3346.46,2.2457,4.794784,0.15
PNR950255,PX1248,SG789,6744.69,4.5262,4.794784,0.15
PNR720883,PX1811,SG789,12429.52,8.3411,4.794784,0.15
PNR810886,PX1693,SG789,5943.86,3.9887,4.794784,0.15
PNR563363,PX1951,SG789,3601.44,2.4168,4.794784,0.15
PNR133307,PX1926,SG789,12873.21,8.6388,4.794784,0.15
PNR111508,PX1111,SG789,11641.8,7.8125,4.794784,0.15
PNR911078,PX1182,SG789,6638.22,4.4547,4.794784,0.15
PNR650776,PX1134,SG789,7414.71,4.9758,4.794784,0.15
PNR539497,PX1392,SG789,7316.54,4.9099,4.794784,0.15
PNR687920,PX1475,SG789,12054.53,8.0894,4.794784,0.15
PNR565582,PX1035,SG789,4730.33,3.1744,4.794784,0.15
PNR868479,PX1741,SG789,7594.29,5.0963,4.794784,0.15
PNR561693,PX1527,SG789,12083.1,8.1086,4.794784,0.15
PNR827142,PX1406,SG789,12102.87,8.1219,4.794784,0.15
PNR455241,PX1325,SG789,4904.58,3.2913,4.794784,0.15
PNR714349,PX1669,SG789,4085.36,2.7416,4.794784,0.15
PNR546625,PX1051,SG789,8999.08,6.039,4.794784,0.15
PNR523001,PX1341,SG789,4787.26,3.2126,4.794784,0.15
PNR655494,PX1873,SG789,10769.03,7.2268,4.794784,0.15
PNR829606,PX1547,SG789,5778.69,3.8779,4.794784,0.15
PNR745127,PX1483,SG789,4395.38,2.9496,4.794784,0.15
PNR992381,PX1371,SG789,7421.07,4.9801,4.794784,0.15
PNR873261,PX1067,SG789,11636.46,7.8089,4.794784,0.15
PNR916888,PX1097,SG789,3599.98,2.4158,4.794784,0.15
PNR415779,PX1516,SG789,6179.16,4.1466,4.794784,0.15
PNR307664,PX1309,SG789,8648.44,5.8037,4.794784,0.15
PNR112849,PX1667,SG789,5899.78,3.9592,4.794784,0.15
PNR149058,PX1391,SG789,4258.82,2.858,4.794784,0.15
PNR411598,PX1598,SG789,11246.84,7.5474,4.794784,0.15
PNR306062,PX1853,SG789,5171.86,3.4707,4.794784,0.15
PNR294599,PX1556,SG789,10878.55,7.3003,4.794784,0.85
PNR114363,PX1964,SG789,4916.22,3.2991,4.794784,0.15
PNR740857,PX1308,SG789,4631.59,3.1081,4.794784,0.15
PNR144010,PX1027,SG789,4493.08,3.0152,4.794784,0.15
PNR970298,PX1530,SG789,6422.84,4.3102,4.794784,0.15
PNR734152,PX1658,SG789,9265.54,6.2178,4.794784,0.15
PNR955260,PX1940,SG789,4666.71,3.1317,4.794784,0.15
PNR786090,PX1690,SG789,4228.12,2.8374,4.794784,0.15
PNR302948,PX1412,SG789,9111.55,6.1145,4.794784,0.15
PNR323197,PX1223,SG789,11847.68,7.9506,4.794784,0.15
PNR228997,PX1427,SG789,10876.4,7.2988,4.794784,0.15
PNR994267,PX1225,SG789,9078.71,6.0924,4.794784,0.15
PNR817281,PX1353,SG789,3908.36,2.6228,4.794784,0.15
PNR617243,PX1841,SG789,6745.59,4.5268,4.794784,0.15
PNR412139,PX1801,SG789,9135.4,6.1305,4.794784,0.15
PNR394596,PX1137,SG789,11982.4,8.041,4.794784,0.15
PNR111336,PX1012,SG789,11020.03,7.3952,4.794784,0.15
PNR877558,PX1089,SG789,5845.32,3.9226,4.794784,0.15
PNR896016,PX1212,SG789,9520.05,6.3886,4.794784,0.15
PNR472069,PX1525,SG789,12628.23,8.4744,4.794784,0.15
PNR344388,PX1619,SG789,12415.28,8.3315,4.794784,0.15
PNR611649,PX1197,SG789,9445.03,6.3383,4.794784,0.15
PNR863295,PX1057,SG789,9947.38,6.6754,4.794784,0.15
PNR765389,PX1621,SG789,7003.59,4.6999,4.794784,0.15
PNR994332,PX1425,SG789,6199.71,4.1604,4.794784,0.15
PNR441673,PX1813,SG789,10330.37,6.9324,4.794784,0.15
PNR190558,PX1103,SG789,12867.52,8.635,4.794784,0.15
PNR799994,PX1671,SG789,9416.01,6.3188,4.794784,0.15
PNR990873,PX1079,SG789,5759.69,3.8652,4.794784,0.15
PNR210933,PX1296,SG789,7866.83,5.2792,4.794784,0.15
PNR851780,PX1824,SG789,6839.7,4.5899,4.794784,0.15
PNR975663,PX1391,SG789,11448.18,7.6825,4.794784,0.15
PNR306039,PX1230,SG789,10274.95,6.8952,4.794784,0.15
PNR538894,PX1953,SG789,12420.21,8.3348,4.794784,0.85
PNR603573,PX1974,SG789,11138.09,7.4744,4.794784,0.15
PNR785547,PX1067,SG789,4472.15,3.0011,4.794784,0.15
PNR981947,PX1020,SG789,4403.11,2.9548,4.794784,0.15
PNR822649,PX1916,SG789,5595.73,3.7551,4.794784,0.15
PNR922062,PX1248,SG789,11255.97,7.5535,4.794784,0.15
PNR217372,PX1092,SG789,12579.59,8.4418,4.794784,0.15
PNR860201,PX1011,SG789,10568.97,7.0925,4.794784,0.15
PNR176411,PX1941,SG789,3444.77,2.3117,4.794784,0.15
PNR611076,PX1337,SG789,4549.65,3.0531,4.794784,0.15
PNR709378,PX1688,SG789,6109.07,4.0996,4.794784,0.15
PNR650940,PX1459,SG789,3909.35,2.6234,4.794784,0.15
PNR592712,PX1063,SG789,12182.27,8.1752,4.794784,0.15
PNR465379,PX1740,SG789,11015.53,7.3922,4.794784,0.15
PNR153269,PX1114,SG789,6080.25,4.0803,4.794784,0.15
PNR673932,PX1769,SG789,9103.82,6.1093,4.794784,0.15
PNR536217,PX1769,SG789,3258.28,2.1865,4.794784,0.15
PNR348286,PX1132,SG789,10676.28,7.1645,4.794784,0.15
PNR642696,PX1086,SG789,4392.14,2.9474,4.794784,0.15
PNR892895,PX1851,SG789,7798.38,5.2333,4.794784,0.15
PNR452424,PX1612,SG789,5734.16,3.848,4.794784,0.15
PNR956034,PX1987,SG789,10933.76,7.3373,4.794784,0.15
PNR510024,PX1551,SG789,12289.94,8.2474,4.794784,0.15
PNR717681,PX1704,SG789,4262.72,2.8606,4.794784,0.15
PNR365331,PX1160,SG789,9816.6,6.5876,4.794784,0.5
PNR852269,PX1954,SG789,9743.29,6.5384,4.794784,0.15
PNR378502,PX1719,SG789,9579.03,6.4282,4.794784,0.15
PNR655194,PX1662,SG789,4019.8,2.6976,4.794784,0.15
PNR153643,PX1957,SG789,7221.04,4.8458,4.794784,0.15
PNR274107,PX1874,SG789,11551.65,7.752,4.794784,0.15
PNR550847,PX1091,SG789,7477.38,5.0178,4.794784,0.15
PNR752509,PX1665,SG789,5052.64,3.3907,4.794784,0.15
PNR245880,PX1995,SG789,6261.16,4.2017,4.794784,0.15
PNR888719,PX1434,SG789,7507.61,5.0381,4.794784,0.5
PNR929985,PX1127,SG789,11802.08,7.92,4.794784,0.15
PNR547984,PX1293,SG789,3802.08,2.5515,4.794784,0.15
PNR640048,PX1166,SG789,12511.8,8.3963,4.794784,0.15
PNR452876,PX1919,SG789,9636.84,6.467,4.794784,0.15
PNR779889,PX1571,SG789,8575.39,5.7547,4.794784,0.15
PNR725579,PX1431,SG789,9324.98,6.2577,4.794784,0.15
PNR931359,PX1470,SG789,9847.46,6.6083,4.794784,0.15
PNR340088,PX1546,SG789,12755.45,8.5598,4.794784,0.85
PNR328471,PX1022,SG789,12375.17,8.3046,4.794784,0.15
PNR704858,PX1057,SG789,7978.29,5.354,4.794784,0.15
PNR849969,PX1628,SG789,5879.36,3.9455,4.794784,0.15
PNR914375,PX1913,SG789,10560.47,7.0868,4.794784,0.15
PNR612514,PX1830,SG789,10500.64,7.0467,4.794784,0.15
PNR265944,PX1775,SG789,11610.96,7.7918,4.794784,0.5
PNR606931,PX1634,SG789,11309.51,7.5895,4.794784,0.15
PNR215055,PX1162,SG789,13732.52,9.2155,4.794784,0.15
PNR693621,PX1898,SG789,4622.11,3.1018,4.794784,0.15
PNR509547,PX1316,SG789,10021.98,6.7254,4.794784,0.85
PNR973980,PX1078,SG789,3210.89,2.1547,4.794784,0.85
PNR507126,PX1373,SG789,12071.18,8.1006,4.794784,0.85
PNR826120,PX1773,SG789,3640.77,2.4432,4.794784,0.85
PNR916604,PX1887,SG789,12150.01,8.1535,4.794784,0.85
PNR173131,PX1090,SG789,7232.52,4.8535,4.794784,0.85
PNR398228,PX1340,SG789,4857.86,3.26,4.794784,0.85
PNR239635,PX1991,SG789,7703.56,5.1696,4.794784,0.85
PNR629835,PX1108,SG789,6343.38,4.2568,4.794784,0.85
PNR885916,PX1042,SG789,7205.83,4.8356,4.794784,0.85
PNR952298,PX1438,SG789,8474.2,5.6868,4.794784,0.85
PNR639291,PX1392,SG789,9600.51,6.4426,4.794784,0.85
PNR557940,PX1344,SG789,8598.64,5.7703,4.794784,0.85
PNR379167,PX1745,SG789,7548.25,5.0654,4.794784,0.85
PNR101522,PX1243,SG789,16117.8,10.8162,4.794784,0.85
PNR613858,PX1369,SG789,8470.21,5.6841,4.794784,0.85
PNR546196,PX1951,SG789,11437.83,7.6756,4.794784,0.85
PNR871476,PX1528,SG789,14466.67,9.7081,4.794784,0.85
PNR404283,PX1256,SG789,9136.72,6.1314,4.794784,0.85
PNR490390,PX1658,SG790,4722.76,4.7305,6.906687,0.15
PNR398710,PX1199,SG790,3786.59,3.7928,6.906687,0.15
PNR518258,PX1827,SG790,6142.04,6.1521,6.906687,0.15
PNR177999,PX1410,SG790,3681.31,3.6873,6.906687,0.15
PNR419415,PX1210,SG790,5704.83,5.7142,6.906687,0.15
PNR691152,PX1124,SG790,9078.37,9.0932,6.906687,0.15
PNR968595,PX1035,SG790,7721.47,7.7341,6.906687,0.15
PNR167751,PX1723,SG790,11983.17,12.0028,6.906687,0.15
PNR868271,PX1897,SG790,10322.82,10.3397,6.906687,0.15
PNR120863,PX1064,SG790,9112.55,9.1274,6.906687,0.15
PNR365203,PX1809,SG790,6512.04,6.5227,6.906687,0.15
PNR653607,PX1504,SG790,7037.86,7.0494,6.906687,0.15
PNR469417,PX1618,SG790,7941.78,7.9548,6.906687,0.15
PNR291210,PX1788,SG790,8585.77,8.5998,6.906687,0.15
PNR847007,PX1024,SG790,6756.66,6.7677,6.906687,0.15
PNR826208,PX1127,SG790,13040.35,13.0617,6.906687,0.15
PNR839545,PX1642,SG790,11345.72,11.3643,6.906687,0.15
PNR632619,PX1535,SG790,9042.23,9.057,6.906687,0.15
PNR560110,PX1111,SG790,4942.22,4.9503,6.906687,0.15
PNR595846,PX1058,SG790,5332.8,5.3415,6.906687,0.85
PNR513082,PX1170,SG790,12717.56,12.7383,6.906687,0.15
PNR814662,PX1318,SG790,6907.37,6.9187,6.906687,0.15
PNR363452,PX1610,SG790,7286.86,7.2988,6.906687,0.15
PNR480484,PX1031,SG790,3511.78,3.5175,6.906687,0.15
PNR887605,PX1753,SG790,7572.65,7.585,6.906687,0.15
PNR336804,PX1359,SG790,3799.25,3.8055,6.906687,0.15
PNR375916,PX1729,SG790,12876.46,12.8975,6.906687,0.15
PNR215694,PX1118,SG790,6428.85,6.4394,6.906687,0.15
PNR665847,PX1812,SG790,9959.01,9.9753,6.906687,0.15
PNR315801,PX1305,SG790,13697.23,13.7196,6.906687,0.15
PNR172774,PX1549,SG790,6834.3,6.8455,6.906687,0.15
PNR911353,PX1281,SG790,9989.15,10.0055,6.906687,0.15
PNR470012,PX1132,SG790,10253.33,10.2701,6.906687,0.15
PNR591342,PX1507,SG790,9180.2,9.1952,6.906687,0.15
PNR991115,PX1774,SG790,4334.88,4.342,6.906687,0.15
PNR560993,PX1578,SG790,7596.47,7.6089,6.906687,0.15
PNR419737,PX1316,SG790,5646.2,5.6554,6.906687,0.15
PNR825594,PX1142,SG790,6649.37,6.6602,6.906687,0.15
PNR581650,PX1808,SG790,5340.33,5.3491,6.906687,0.15
PNR388572,PX1358,SG790,7440.35,7.4525,6.906687,0.15
PNR152024,PX1468,SG790,6749.97,6.761,6.906687,0.15
PNR114275,PX1721,SG790,8390.41,8.4041,6.906687,0.15
PNR134431,PX1095,SG790,11060.13,11.0782,6.906687,0.15
PNR114406,PX1549,SG790,3925.26,3.9317,6.906687,0.15
PNR159289,PX1254,SG790,7311.86,7.3238,6.906687,0.15
PNR920747,PX1817,SG790,10647.03,10.6644,6.906687,0.15
PNR945491,PX1351,SG790,3968.46,3.9749,6.906687,0.15
PNR757460,PX1719,SG790,11970.18,11.9897,6.906687,0.15
PNR473165,PX1812,SG790,5060.99,5.0693,6.906687,0.15
PNR220760,PX1751,SG790,11866.05,11.8854,6.906687,0.15
PNR756799,PX1566,SG790,7938.49,7.9515,6.906687,0.15
PNR825396,PX1471,SG790,3664.94,3.6709,6.906687,0.15
PNR973482,PX1156,SG790,3914.15,3.9205,6.906687,0.15
PNR310316,PX1653,SG790,3769.18,3.7753,6.906687,0.15
PNR864276,PX1187,SG790,3663.15,3.6691,6.906687,0.15
PNR132643,PX1977,SG790,6620.72,6.6315,6.906687,0.15
PNR676341,PX1746,SG790,6561.6,6.5723,6.906687,0.15
PNR586821,PX1765,SG790,4760.61,4.7684,6.906687,0.15
PNR832295,PX1089,SG790,9814.85,9.8309,6.906687,0.15
PNR157463,PX1314,SG790,3729.61,3.7357,6.906687,0.15
PNR848733,PX1483,SG790,11812.78,11.8321,6.906687,0.15
PNR473424,PX1930,SG790,12466.27,12.4866,6.906687,0.15
PNR143419,PX1504,SG790,10236.2,10.2529,6.906687,0.15
PNR219904,PX1911,SG790,9459.54,9.475,6.906687,0.15
PNR192433,PX1806,SG790,4923.18,4.9312,6.906687,0.15
PNR507360,PX1240,SG790,11898.05,11.9175,6.906687,0.15
PNR789761,PX1474,SG790,8383.1,8.3968,6.906687,0.15
PNR335299,PX1479,SG790,3755.21,3.7613,6.906687,0.15
PNR752129,PX1001,SG790,11857.6,11.877,6.906687,0.15
PNR622455,PX1720,SG790,11324.85,11.3434,6.906687,0.15
PNR837147,PX1521,SG790,5567.97,5.5771,6.906687,0.15
PNR264541,PX1516,SG790,10296.64,10.3135,6.906687,0.15
