booking_id,passenger_id,flight_id,origin_airport,destination_airport,booking_date,travel_date,fare_class,base_fare,taxes,ancillary_revenue,total_price_paid,discount_applied,booking_channel,passenger_count,seat_number,booking_status,cancellation_date,payment_method,days_before_departure
PNR669415,PX1411,6E642,MAA,PNQ,2026-01-29 09:30:00,2026-02-11,Business,10631.31,531.57,350,11512.87,0.0,Web,1,8F,Confirmed,,UPI,13
PNR156268,PX1857,6E642,MAA,PNQ,2026-01-23 09:30:00,2026-02-11,Economy,10354.79,517.74,0,10872.53,0.0,Web,1,10F,Confirmed,,Wallet,19
PNR377256,PX1694,6E642,MAA,PNQ,2026-01-15 09:30:00,2026-02-11,Economy,10194.19,509.71,0,10703.9,0.0,Web,1,13A,Confirmed,,Net Banking,27
PNR898890,PX1815,6E642,MAA,PNQ,2026-01-30 09:30:00,2026-02-11,Premium,5975.43,298.77,1200,7474.2,0.0,Mobile App,1,21B,Confirmed,,Net Banking,12
PNR509876,PX1340,6E642,MAA,PNQ,2026-02-08 09:30:00,2026-02-11,Economy,3010.34,150.52,0,3160.86,0.0,Mobile App,1,14E,Confirmed,,Credit Card,3
PNR753160,PX1735,6E642,MAA,PNQ,2025-12-29 09:30:00,2026-02-11,Economy,9365.99,468.3,0,9834.29,0.0,Web,1,25B,Confirmed,,Net Banking,44
PNR930096,PX1274,6E642,MAA,PNQ,2026-01-30 09:30:00,2026-02-11,Economy,4977.3,248.86,0,5226.16,0.0,Web,1,13C,Confirmed,,UPI,12
PNR487277,PX1847,6E642,MAA,PNQ,2026-02-10 09:30:00,2026-02-11,Business,9031.18,451.56,0,9482.74,0.0,Web,1,19F,Confirmed,,Credit Card,1
PNR841928,PX1968,6E642,MAA,PNQ,2026-01-25 09:30:00,2026-02-11,Economy,11201.03,560.05,0,11761.08,0.0,Mobile App,1,26F,Confirmed,,Net Banking,17
PNR880446,PX1639,6E642,MAA,PNQ,2026-01-17 09:30:00,2026-02-11,Premium,6043.51,302.18,0,6345.68,0.0,Web,1,17C,Confirmed,,UPI,25
PNR566357,PX1624,6E642,MAA,PNQ,2026-01-30 09:30:00,2026-02-11,Premium,8307.18,415.36,350,9072.54,0.0,Web,1,14B,Cancelled,,Credit Card,12
PNR495991,PX1720,6E642,MAA,PNQ,2026-01-19 09:30:00,2026-02-11,Economy,4451.52,222.58,350,5024.1,0.0,Mobile App,1,8E,Confirmed,,UPI,23
PNR773936,PX1279,6E642,MAA,PNQ,2026-01-17 09:30:00,2026-02-11,Business,10790.96,539.55,350,11680.51,0.0,Web,1,4B,Confirmed,,UPI,25
PNR517786,PX1532,SG281,MAA,GOI,2026-02-08 10:45:00,2026-02-15,Economy,9381.34,469.07,350,10200.4,0.0,Mobile App,1,15D,Confirmed,,UPI,7
PNR688711,PX1551,SG281,MAA,GOI,2026-02-14 10:45:00,2026-02-15,Economy,7929.9,396.49,600,8926.39,0.0,Web,1,18C,Confirmed,,UPI,1
PNR802907,PX1303,SG281,MAA,GOI,2026-01-03 10:45:00,2026-02-15,Economy,7871.99,393.6,600,8865.59,0.0,Mobile App,1,4E,Confirmed,,UPI,43
PNR929751,PX1266,SG281,MAA,GOI,2026-02-02 10:45:00,2026-02-15,Economy,11577.83,578.89,0,12156.72,0.0,Mobile App,1,15A,Confirmed,,UPI,13
PNR336585,PX1491,SG281,MAA,GOI,2026-01-11 10:45:00,2026-02-15,Economy,10556.03,527.8,600,11683.83,0.0,Mobile App,1,9F,Confirmed,,UPI,35
PNR324823,PX1636,SG281,MAA,GOI,2026-01-12 10:45:00,2026-02-15,Economy,8266.78,413.34,0,8680.12,0.0,Web,1,10F,Confirmed,,UPI,34
PNR113285,PX1473,SG281,MAA,GOI,2026-01-10 10:45:00,2026-02-15,Premium,8986.8,449.34,600,10036.14,0.0,OTA,1,24B,Confirmed,,Credit Card,36
PNR909803,PX1862,SG281,MAA,GOI,2026-01-19 10:45:00,2026-02-15,Economy,9999.28,499.96,350,10849.25,0.0,OTA,1,28E,Confirmed,,Wallet,27
PNR496978,PX1432,SG281,MAA,GOI,2026-01-05 10:45:00,2026-02-15,Economy,4245.71,212.29,350,4807.99,0.0,Mobile App,1,19D,Confirmed,,UPI,41
PNR611743,PX1181,SG281,MAA,GOI,2026-01-07 10:45:00,2026-02-15,Premium,6213.77,310.69,0,6524.46,0.0,Mobile App,1,6B,Confirmed,,UPI,39
PNR875196,PX1653,SG281,MAA,GOI,2026-02-05 10:45:00,2026-02-15,Economy,10041.41,502.07,350,10893.48,0.0,Mobile App,1,13D,Confirmed,,Credit Card,10
PNR579249,PX1683,SG281,MAA,GOI,2026-02-08 10:45:00,2026-02-15,Economy,7880.5,394.03,600,8874.53,0.0,Mobile App,1,2F,Confirmed,,Net Banking,7
PNR274452,PX1769,SG281,MAA,GOI,2026-01-29 10:45:00,2026-02-15,Economy,9434.21,471.71,600,10505.92,0.0,Mobile App,1,26D,Confirmed,,Credit Card,17
PNR395881,PX1553,SG281,MAA,GOI,2026-01-03 10:45:00,2026-02-15,Economy,8516.84,425.84,0,8942.68,0.0,Mobile App,1,24A,Confirmed,,UPI,43
PNR898809,PX1980,SG281,MAA,GOI,2026-01-16 10:45:00,2026-02-15,Economy,9300.48,465.02,350,10115.5,0.0,Mobile App,1,20C,Confirmed,,Credit Card,30
PNR501709,PX1338,SG281,MAA,GOI,2026-02-14 10:45:00,2026-02-15,Economy,13760.62,688.03,600,15048.65,0.0,Web,1,10A,Cancelled,,Credit Card,1
PNR536118,PX1311,SG281,MAA,GOI,2026-01-08 10:45:00,2026-02-15,Premium,4801.3,240.06,1200,6241.36,0.0,Mobile App,1,8F,Confirmed,,UPI,38
PNR328715,PX1030,SG281,MAA,GOI,2026-02-08 10:45:00,2026-02-15,Economy,8590.55,429.53,0,9020.08,0.0,Mobile App,1,8D,Cancelled,,UPI,7
PNR424177,PX1582,SG281,MAA,GOI,2026-01-23 10:45:00,2026-02-15,Economy,8932.78,446.64,0,9379.42,0.0,Web,1,13E,Confirmed,,UPI,23
PNR403303,PX1036,SG281,MAA,GOI,2026-02-10 10:45:00,2026-02-15,Business,3136.68,156.83,350,3643.51,0.0,Web,1,1A,Confirmed,,UPI,5
PNR239539,PX1803,SG281,MAA,GOI,2026-01-08 10:45:00,2026-02-15,Economy,9422.44,471.12,600,10493.57,0.0,Web,1,14F,Cancelled,,Wallet,38
PNR574936,PX1130,SG281,MAA,GOI,2026-01-20 10:45:00,2026-02-15,Economy,5557.25,277.86,0,5835.11,0.0,Mobile App,1,7C,Confirmed,,Credit Card,26
PNR542343,PX1371,SG281,MAA,GOI,2026-02-09 10:45:00,2026-02-15,Economy,11603.53,580.18,0,12183.71,0.0,Web,1,5D,Confirmed,,Wallet,6
PNR518535,PX1733,SG281,MAA,GOI,2026-01-26 10:45:00,2026-02-15,Economy,10385.89,519.29,0,10905.18,0.0,Web,1,4F,Confirmed,,Wallet,20
PNR213189,PX1791,SG281,MAA,GOI,2026-02-09 10:45:00,2026-02-15,Economy,7212.1,360.6,1200,8772.7,0.0,Mobile App,1,20C,Confirmed,,UPI,6
PNR651654,PX1188,SG281,MAA,GOI,2026-01-21 10:45:00,2026-02-15,Economy,3961.27,198.06,350,4509.34,0.0,Mobile App,1,22D,Cancelled,,UPI,25
PNR865052,PX1667,SG281,MAA,GOI,2026-02-07 10:45:00,2026-02-15,Economy,3027.28,151.36,600,3778.64,0.0,Web,1,2C,Confirmed,,Net Banking,8
PNR639476,PX1489,SG281,MAA,GOI,2026-01-06 10:45:00,2026-02-15,Economy,10595.04,529.75,350,11474.79,0.0,Mobile App,1,7A,Confirmed,,Credit Card,40
PNR723888,PX1412,SG281,MAA,GOI,2026-02-13 10:45:00,2026-02-15,Economy,10789.82,539.49,0,11329.32,0.0,Mobile App,1,21E,Confirmed,,Wallet,2
PNR564806,PX1560,SG281,MAA,GOI,2026-02-12 10:45:00,2026-02-15,Economy,8050.27,402.51,0,8452.78,0.0,Mobile App,1,2E,Confirmed,,UPI,3
PNR447294,PX1583,SG281,MAA,GOI,2026-02-04 10:45:00,2026-02-15,Premium,11607.37,580.37,600,12787.74,0.0,Web,1,6E,Confirmed,,UPI,11
PNR813401,PX1978,SG281,MAA,GOI,2026-01-21 10:45:00,2026-02-15,Economy,11831.65,591.58,350,12773.23,0.0,Mobile App,1,25B,Confirmed,,UPI,25
PNR644740,PX1017,SG281,MAA,GOI,2026-02-11 10:45:00,2026-02-15,Economy,10715.22,535.76,1200,12450.98,0.0,Mobile App,1,11B,Confirmed,,UPI,4
PNR427419,PX1341,SG281,MAA,GOI,2026-01-31 10:45:00,2026-02-15,Economy,9955.88,497.79,0,10453.68,0.0,Mobile App,1,28A,Confirmed,,Wallet,15
PNR324189,PX1977,SG281,MAA,GOI,2026-02-14 10:45:00,2026-02-15,Economy,14311.17,715.56,1200,16226.73,0.0,Mobile App,1,7D,Confirmed,,Net Banking,1
PNR311678,PX1250,SG281,MAA,GOI,2026-01-06 10:45:00,2026-02-15,Economy,7874.59,393.73,350,8618.32,0.0,Mobile App,1,29D,Confirmed,,UPI,40
PNR648830,PX1971,SG281,MAA,GOI,2026-02-06 10:45:00,2026-02-15,Economy,10637.08,531.85,600,11768.94,0.0,Web,1,3D,Confirmed,,UPI,9
PNR141467,PX1807,SG281,MAA,GOI,2026-02-10 10:45:00,2026-02-15,Economy,10077.02,503.85,350,10930.87,0.0,Mobile App,1,25C,Confirmed,,UPI,5
PNR919922,PX1783,SG281,MAA,GOI,2026-02-13 10:45:00,2026-02-15,Economy,11598.22,579.91,0,12178.13,0.0,Mobile App,1,8E,Confirmed,,Credit Card,2
PNR218929,PX1728,SG281,MAA,GOI,2026-01-12 10:45:00,2026-02-15,Business,3615.35,180.77,600,4396.11,0.0,Web,1,5A,Confirmed,,Net Banking,34
PNR492939,PX1565,SG281,MAA,GOI,2026-02-11 10:45:00,2026-02-15,Economy,6273.17,313.66,0,6586.83,0.0,Mobile App,1,21C,Confirmed,,Credit Card,4
PNR610750,PX1633,SG281,MAA,GOI,2026-01-30 10:45:00,2026-02-15,Premium,8267.78,413.39,0,8681.16,0.0,Web,1,17C,Confirmed,,Credit Card,16
PNR799102,PX1089,SG281,MAA,GOI,2026-01-21 10:45:00,2026-02-15,Economy,8154.53,407.73,0,8562.26,0.0,Mobile App,1,24F,Confirmed,,UPI,25
PNR147915,PX1376,SG281,MAA,GOI,2026-02-07 10:45:00,2026-02-15,Economy,4714.28,235.71,0,4949.99,0.0,Mobile App,1,22A,Confirmed,,Credit Card,8
PNR193972,PX1316,SG281,MAA,GOI,2026-02-01 10:45:00,2026-02-15,Economy,7201.72,360.09,0,7561.8,0.0,Web,1,20B,Confirmed,,UPI,14
PNR987094,PX1106,SG281,MAA,GOI,2026-02-07 10:45:00,2026-02-15,Economy,5774.95,288.75,0,6063.7,0.0,Mobile App,1,19F,Confirmed,,Net Banking,8
PNR236578,PX1245,SG281,MAA,GOI,2026-01-28 10:45:00,2026-02-15,Economy,5401.55,270.08,600,6271.63,0.0,Web,1,26E,Confirmed,,Credit Card,18
PNR302751,PX1352,SG281,MAA,GOI,2026-01-23 10:45:00,2026-02-15,Premium,6974.76,348.74,350,7673.49,0.0,Mobile App,1,13C,Confirmed,,Credit Card,23
PNR148099,PX1594,SG281,MAA,GOI,2026-02-11 10:45:00,2026-02-15,Economy,7665.33,383.27,0,8048.6,0.0,Mobile App,1,10C,Confirmed,,Credit Card,4
PNR304632,PX1138,SG281,MAA,GOI,2026-01-21 10:45:00,2026-02-15,Premium,5942.53,297.13,350,6589.66,0.0,Web,1,6B,Cancelled,,Wallet,25
PNR462929,PX1890,SG281,MAA,GOI,2026-02-05 10:45:00,2026-02-15,Economy,9782.35,489.12,0,10271.46,0.0,Mobile App,1,1A,Confirmed,,UPI,10
PNR643737,PX1859,SG281,MAA,GOI,2026-01-03 10:45:00,2026-02-15,Economy,11719.01,585.95,0,12304.96,0.0,Mobile App,1,12E,Confirmed,,Wallet,43
PNR881413,PX1873,SG281,MAA,GOI,2026-01-23 10:45:00,2026-02-15,Economy,9559.44,477.97,350,10387.41,0.0,OTA,1,20F,Confirmed,,UPI,23
PNR934898,PX1518,SG281,MAA,GOI,2026-02-08 10:45:00,2026-02-15,Economy,10827.42,541.37,350,11718.79,0.0,Web,1,20B,Cancelled,,Credit Card,7
PNR679547,PX1317,SG281,MAA,GOI,2026-01-28 10:45:00,2026-02-15,Economy,3869.14,193.46,0,4062.6,0.0,OTA,1,27C,Confirmed,,UPI,18
PNR355257,PX1373,SG281,MAA,GOI,2026-02-10 10:45:00,2026-02-15,Economy,7111.3,355.57,350,7816.87,0.0,Web,1,13B,Confirmed,,Wallet,5
PNR103225,PX1958,SG281,MAA,GOI,2026-01-07 10:45:00,2026-02-15,Economy,11807.32,590.37,0,12397.69,0.0,Web,1,3C,Confirmed,,Credit Card,39
PNR284616,PX1066,SG281,MAA,GOI,2026-02-13 10:45:00,2026-02-15,Economy,17195.42,859.77,0,18055.19,0.0,Mobile App,1,9E,Confirmed,,UPI,2
PNR623468,PX1374,SG281,MAA,GOI,2026-02-10 10:45:00,2026-02-15,Economy,3765.48,188.27,1200,5153.76,0.0,Web,1,3D,Confirmed,,UPI,5
PNR173343,PX1981,SG281,MAA,GOI,2026-01-29 10:45:00,2026-02-15,Premium,10482.17,524.11,600,11606.28,0.0,Mobile App,1,22C,Confirmed,,UPI,17
PNR474793,PX1721,SG281,MAA,GOI,2026-01-09 10:45:00,2026-02-15,Economy,3952.85,197.64,1200,5350.49,0.0,Mobile App,1,24F,Confirmed,,UPI,37
PNR702320,PX1756,SG281,MAA,GOI,2026-02-13 10:45:00,2026-02-15,Economy,11118.66,555.93,0,11674.59,0.0,Web,1,5D,Confirmed,,UPI,2
PNR949377,PX1689,SG281,MAA,GOI,2026-02-05 10:45:00,2026-02-15,Business,9716.19,485.81,0,10202.0,0.0,Mobile App,1,27E,Confirmed,,Credit Card,10
PNR594791,PX1054,SG281,MAA,GOI,2026-02-06 10:45:00,2026-02-15,Economy,10123.04,506.15,0,10629.19,0.0,Mobile App,1,28A,Confirmed,,Credit Card,9
PNR190409,PX1286,SG281,MAA,GOI,2026-02-04 10:45:00,2026-02-15,Business,11574.57,578.73,600,12753.3,0.0,Web,1,12A,Confirmed,,UPI,11
PNR367587,PX1882,SG281,MAA,GOI,2026-02-12 10:45:00,2026-02-15,Business,4791.3,239.57,350,5380.87,0.0,Mobile App,1,14D,Confirmed,,UPI,3
PNR674698,PX1065,SG281,MAA,GOI,2026-01-18 10:45:00,2026-02-15,Economy,9920.6,496.03,350,10766.62,0.0,Mobile App,1,15B,Confirmed,,Wallet,28
PNR337109,PX1176,SG281,MAA,GOI,2026-01-20 10:45:00,2026-02-15,Premium,5764.75,288.24,350,6402.98,0.0,Web,1,16D,Confirmed,,Wallet,26
PNR666010,PX1600,SG281,MAA,GOI,2026-01-08 10:45:00,2026-02-15,Economy,8312.8,415.64,350,9078.44,0.0,Web,1,26C,Confirmed,,UPI,38
PNR323253,PX1292,SG281,MAA,GOI,2026-02-11 10:45:00,2026-02-15,Economy,10814.91,540.75,350,11705.66,0.0,Web,1,10C,Confirmed,,Wallet,4
PNR868990,PX1181,SG281,MAA,GOI,2026-02-02 10:45:00,2026-02-15,Economy,9833.29,491.66,350,10674.96,0.0,Mobile App,1,5E,Confirmed,,UPI,13
PNR144397,PX1822,SG281,MAA,GOI,2026-01-24 10:45:00,2026-02-15,Economy,3872.56,193.63,350,4416.19,0.0,Web,1,23C,Confirmed,,UPI,22
PNR354162,PX1873,SG281,MAA,GOI,2026-01-10 10:45:00,2026-02-15,Economy,7439.67,371.98,600,8411.66,0.0,Web,1,12B,Confirmed,,UPI,36
PNR118349,PX1157,SG281,MAA,GOI,2026-01-26 10:45:00,2026-02-15,Economy,5178.66,258.93,350,5787.59,0.0,OTA,1,19F,Cancelled,,UPI,20
PNR987184,PX1971,SG281,MAA,GOI,2026-01-18 10:45:00,2026-02-15,Economy,7232.42,361.62,0,7594.04,0.0,Mobile App,1,24A,Confirmed,,UPI,28
PNR251799,PX1311,SG281,MAA,GOI,2026-02-12 10:45:00,2026-02-15,Economy,8042.34,402.12,600,9044.45,0.0,OTA,1,3E,Confirmed,,Credit Card,3
PNR313051,PX1985,SG281,MAA,GOI,2026-01-27 10:45:00,2026-02-15,Premium,4284.47,214.22,350,4848.69,0.0,Mobile App,1,3F,Confirmed,,UPI,19
PNR897858,PX1917,SG281,MAA,GOI,2026-01-18 10:45:00,2026-02-15,Premium,3697.21,184.86,0,3882.07,0.0,Mobile App,1,5F,Confirmed,,UPI,28
PNR180567,PX1033,SG281,MAA,GOI,2026-01-29 10:45:00,2026-02-15,Business,6521.49,326.07,350,7197.56,0.0,Mobile App,1,6B,Confirmed,,UPI,17
PNR311679,PX1917,SG281,MAA,GOI,2026-01-30 10:45:00,2026-02-15,Economy,7461.38,373.07,0,7834.45,0.0,Web,1,24E,Confirmed,,Net Banking,16
PNR676203,PX1268,SG281,MAA,GOI,2026-02-06 10:45:00,2026-02-15,Economy,8353.8,417.69,350,9121.49,0.0,Web,1,8F,Confirmed,,Credit Card,9
PNR812181,PX1777,SG281,MAA,GOI,2026-01-23 10:45:00,2026-02-15,Economy,7578.96,378.95,350,8307.9,0.0,Mobile App,1,6D,Confirmed,,UPI,23
PNR460420,PX1993,SG281,MAA,GOI,2026-02-07 10:45:00,2026-02-15,Economy,5254.07,262.7,600,6116.78,0.0,Mobile App,1,29A,Confirmed,,Credit Card,8
PNR641758,PX1849,SG281,MAA,GOI,2026-01-19 10:45:00,2026-02-15,Economy,11533.75,576.69,1200,13310.44,0.0,Mobile App,1,14E,Confirmed,,UPI,27
PNR626497,PX1630,SG281,MAA,GOI,2026-01-20 10:45:00,2026-02-15,Economy,7822.75,391.14,1200,9413.89,0.0,Mobile App,1,24D,Cancelled,,UPI,26
PNR637774,PX1080,SG281,MAA,GOI,2026-01-27 10:45:00,2026-02-15,Economy,3535.5,176.77,600,4312.27,0.0,Mobile App,1,21C,Confirmed,,Wallet,19
PNR527273,PX1831,SG281,MAA,GOI,2026-02-09 10:45:00,2026-02-15,Economy,4196.34,209.82,0,4406.16,0.0,Mobile App,1,4C,Confirmed,,Net Banking,6
PNR148378,PX1809,SG281,MAA,GOI,2026-01-02 10:45:00,2026-02-15,Premium,7583.93,379.2,600,8563.12,0.0,Web,1,10E,Confirmed,,Net Banking,44
PNR160705,PX1873,SG281,MAA,GOI,2026-02-10 10:45:00,2026-02-15,Economy,5794.39,289.72,350,6434.11,0.0,Web,1,5D,Cancelled,,Net Banking,5
PNR611647,PX1809,SG281,MAA,GOI,2026-01-31 10:45:00,2026-02-15,Economy,7338.97,366.95,0,7705.92,0.0,Mobile App,1,21F,Confirmed,,UPI,15
PNR903561,PX1099,SG281,MAA,GOI,2026-01-28 10:45:00,2026-02-15,Economy,8110.34,405.52,350,8865.86,0.0,Mobile App,1,19D,Confirmed,,UPI,18
PNR631785,PX1387,SG281,MAA,GOI,2026-02-14 10:45:00,2026-02-15,Economy,15777.42,788.87,600,17166.29,0.0,Mobile App,1,11E,Confirmed,,UPI,1
PNR391205,PX1167,SG281,MAA,GOI,2026-01-14 10:45:00,2026-02-15,Economy,10990.9,549.54,0,11540.44,0.0,Mobile App,1,7B,Confirmed,,Credit Card,32
PNR345275,PX1269,SG281,MAA,GOI,2026-02-05 10:45:00,2026-02-15,Economy,7632.92,381.65,350,8364.56,0.0,OTA,1,29A,Confirmed,,Credit Card,10
PNR496752,PX1215,SG281,MAA,GOI,2026-02-14 10:45:00,2026-02-15,Business,17259.57,862.98,1200,19322.54,0.0,OTA,1,26F,Confirmed,,UPI,1
PNR628354,PX1568,SG281,MAA,GOI,2026-01-11 10:45:00,2026-02-15,Economy,10549.61,527.48,1200,12277.09,0.0,Mobile App,1,23C,Confirmed,,Credit Card,35
PNR892810,PX1090,SG281,MAA,GOI,2026-02-05 10:45:00,2026-02-15,Economy,4302.53,215.13,1200,5717.66,0.0,Mobile App,1,15C,Confirmed,,UPI,10
PNR406059,PX1009,SG281,MAA,GOI,2026-01-18 10:45:00,2026-02-15,Business,3367.12,168.36,0,3535.48,0.0,Web,1,26C,Confirmed,,Net Banking,28
PNR380754,PX1133,SG281,MAA,GOI,2026-01-26 10:45:00,2026-02-15,Economy,6380.32,319.02,350,7049.34,0.0,Mobile App,1,14B,Confirmed,,UPI,20
PNR855578,PX1949,SG281,MAA,GOI,2026-01-14 10:45:00,2026-02-15,Economy,3920.89,196.04,600,4716.94,0.0,Mobile App,1,3F,Confirmed,,UPI,32
PNR850001,PX1068,SG281,MAA,GOI,2026-01-21 10:45:00,2026-02-15,Economy,5233.89,261.69,0,5495.58,0.0,OTA,1,21A,Confirmed,,Credit Card,25
PNR892019,PX1524,SG281,MAA,GOI,2026-01-20 10:45:00,2026-02-15,Economy,3071.24,153.56,0,3224.8,0.0,Mobile App,1,29A,Confirmed,,Credit Card,26
PNR664243,PX1846,SG281,MAA,GOI,2026-01-18 10:45:00,2026-02-15,Economy,3314.35,165.72,0,3480.07,0.0,Mobile App,1,15C,Confirmed,,UPI,28
PNR146772,PX1640,SG281,MAA,GOI,2026-01-20 10:45:00,2026-02-15,Economy,8264.38,413.22,600,9277.6,0.0,Mobile App,1,24C,Confirmed,,UPI,26
PNR416755,PX1209,SG281,MAA,GOI,2026-01-07 10:45:00,2026-02-15,Economy,6361.99,318.1,350,7030.09,0.0,Web,1,3D,Confirmed,,UPI,39
PNR310523,PX1590,SG281,MAA,GOI,2026-01-18 10:45:00,2026-02-15,Economy,7670.51,383.53,600,8654.04,0.0,Web,1,13F,Confirmed,,UPI,28
PNR190799,PX1695,AI306,DEL,CCU,2026-01-18 05:45:00,2026-02-23,Economy,7165.51,358.28,0,7523.78,0.0,Web,1,8C,Confirmed,,UPI,36
PNR558685,PX1196,AI306,DEL,CCU,2026-02-02 05:45:00,2026-02-23,Economy,9712.3,485.61,0,10197.91,0.0,Mobile App,1,2B,Confirmed,,UPI,21
PNR747536,PX1426,AI306,DEL,CCU,2026-01-12 05:45:00,2026-02-23,Business,10052.69,502.63,1200,11755.32,0.0,Mobile App,1,27D,Confirmed,,Credit Card,42
PNR147473,PX1752,AI306,DEL,CCU,2026-02-22 05:45:00,2026-02-23,Economy,11144.06,557.2,350,12051.27,0.0,Mobile App,1,6D,Confirmed,,Net Banking,1
PNR982399,PX1424,AI306,DEL,CCU,2026-01-20 05:45:00,2026-02-23,Economy,8596.95,429.85,350,9376.8,0.0,Mobile App,1,22E,Confirmed,,Credit Card,34
PNR479634,PX1142,AI306,DEL,CCU,2026-02-13 05:45:00,2026-02-23,Economy,11698.3,584.92,0,12283.22,0.0,OTA,1,13E,Confirmed,,UPI,10
PNR444687,PX1340,AI306,DEL,CCU,2026-02-06 05:45:00,2026-02-23,Economy,4957.42,247.87,0,5205.29,0.0,Web,1,16B,Confirmed,,Credit Card,17
PNR965674,PX1092,AI306,DEL,CCU,2026-02-07 05:45:00,2026-02-23,Economy,10428.9,521.45,600,11550.35,0.0,Web,1,24E,Confirmed,,Wallet,16
PNR743431,PX1071,AI306,DEL,CCU,2026-02-02 05:45:00,2026-02-23,Economy,9706.88,485.34,1200,11392.22,0.0,OTA,1,18E,Confirmed,,UPI,21
PNR218323,PX1585,AI306,DEL,CCU,2026-01-29 05:45:00,2026-02-23,Economy,8519.9,425.99,350,9295.89,0.0,Mobile App,1,10A,Confirmed,,Credit Card,25
PNR485918,PX1439,AI306,DEL,CCU,2026-01-15 05:45:00,2026-02-23,Economy,10921.79,546.09,350,11817.88,0.0,Mobile App,1,27A,Confirmed,,UPI,39
PNR846760,PX1116,AI306,DEL,CCU,2026-01-11 05:45:00,2026-02-23,Economy,4923.92,246.2,0,5170.11,0.0,Web,1,1A,Confirmed,,UPI,43
PNR309735,PX1646,AI306,DEL,CCU,2026-02-08 05:45:00,2026-02-23,Economy,6024.29,301.21,600,6925.51,0.0,Mobile App,1,6C,Confirmed,,Credit Card,15
PNR343703,PX1137,AI306,DEL,CCU,2026-01-12 05:45:00,2026-02-23,Economy,11103.21,555.16,600,12258.37,0.0,Mobile App,1,16C,Confirmed,,Wallet,42
PNR793675,PX1515,AI306,DEL,CCU,2026-02-11 05:45:00,2026-02-23,Economy,8824.58,441.23,600,9865.8,0.0,Mobile App,1,11A,Confirmed,,UPI,12
PNR406968,PX1988,AI306,DEL,CCU,2026-02-02 05:45:00,2026-02-23,Economy,6932.84,346.64,350,7629.48,0.0,Web,1,17C,Confirmed,,UPI,21
PNR586245,PX1405,AI306,DEL,CCU,2026-01-11 05:45:00,2026-02-23,Economy,4638.12,231.91,1200,6070.03,0.0,Mobile App,1,16D,Confirmed,,UPI,43
PNR448688,PX1524,AI306,DEL,CCU,2026-02-07 05:45:00,2026-02-23,Economy,7163.96,358.2,350,7872.16,0.0,Mobile App,1,26F,Confirmed,,Credit Card,16
PNR998414,PX1767,AI306,DEL,CCU,2026-01-30 05:45:00,2026-02-23,Economy,5855.83,292.79,0,6148.62,0.0,OTA,1,2B,Confirmed,,Credit Card,24
PNR144178,PX1791,AI306,DEL,CCU,2026-02-12 05:45:00,2026-02-23,Economy,3157.55,157.88,1200,4515.43,0.0,Web,1,8C,Confirmed,,Net Banking,11
PNR290180,PX1783,AI306,DEL,CCU,2026-01-25 05:45:00,2026-02-23,Economy,10096.35,504.82,600,11201.17,0.0,Web,1,20D,Confirmed,,Credit Card,29
PNR717150,PX1906,AI306,DEL,CCU,2026-01-18 05:45:00,2026-02-23,Premium,5910.3,295.51,0,6205.81,0.0,Mobile App,1,1D,Confirmed,,Net Banking,36
PNR961936,PX1762,AI306,DEL,CCU,2026-02-18 05:45:00,2026-02-23,Economy,4051.15,202.56,1200,5453.7,0.0,Web,1,26F,Confirmed,,UPI,5
PNR499268,PX1976,AI306,DEL,CCU,2026-01-10 05:45:00,2026-02-23,Economy,5083.75,254.19,0,5337.94,0.0,Web,1,12A,Confirmed,,Net Banking,44
PNR590683,PX1049,AI306,DEL,CCU,2026-01-29 05:45:00,2026-02-23,Premium,6029.78,301.49,1200,7531.27,0.0,Mobile App,1,5F,Confirmed,,UPI,25
PNR541839,PX1334,AI306,DEL,CCU,2026-01-20 05:45:00,2026-02-23,Economy,3431.83,171.59,1200,4803.42,0.0,Mobile App,1,18F,Confirmed,,Credit Card,34
PNR516119,PX1370,AI306,DEL,CCU,2026-01-31 05:45:00,2026-02-23,Economy,8618.66,430.93,350,9399.59,0.0,Web,1,5D,Confirmed,,Credit Card,23
PNR733175,PX1331,AI306,DEL,CCU,2026-01-27 05:45:00,2026-02-23,Economy,9131.69,456.58,1200,10788.27,0.0,Web,1,4C,Confirmed,,Credit Card,27
PNR737119,PX1361,AI306,DEL,CCU,2026-01-22 05:45:00,2026-02-23,Economy,4241.51,212.08,600,5053.59,0.0,Web,1,4C,Confirmed,,Credit Card,32
PNR715475,PX1117,AI306,DEL,CCU,2026-02-21 05:45:00,2026-02-23,Economy,16840.8,842.04,600,18282.84,0.0,Web,1,25C,Confirmed,,UPI,2
PNR789309,PX1755,AI306,DEL,CCU,2026-02-04 05:45:00,2026-02-23,Economy,9404.59,470.23,1200,11074.82,0.0,Mobile App,1,22B,Confirmed,,UPI,19
PNR899713,PX1307,AI306,DEL,CCU,2026-02-17 05:45:00,2026-02-23,Economy,4893.91,244.7,600,5738.6,0.0,OTA,1,6C,Confirmed,,UPI,6
PNR198365,PX1738,AI306,DEL,CCU,2026-01-13 05:45:00,2026-02-23,Economy,8302.58,415.13,350,9067.71,0.0,Mobile App,1,20A,Confirmed,,Wallet,41
